epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
39,0.490978311343,0.842761671687,2.32344170274,0.51791487069,-1,-1
40,0.481124243104,0.844197100904,2.58508838867,0.506600215517,-1,-1
41,0.462339636881,0.851821347892,2.4277219834,0.525188577586,-1,-1
42,0.453614684877,0.85210372741,2.41457359133,0.518049568966,-1,-1
43,0.452741335988,0.853774472892,2.44170167117,0.521417025862,-1,-1
44,0.437612525356,0.858927899096,2.39392571819,0.52963362069,-1,-1
45,0.430990006954,0.861210466867,2.88824481389,0.485317887931,-1,-1
46,0.427242261818,0.862598832831,2.45785719978,0.520878232759,-1,-1
47,0.408395623272,0.867375753012,2.44934253446,0.525457974138,-1,-1
48,0.401032905711,0.870858433735,2.49301643207,0.520204741379,-1,-1
49,0.389630861176,0.873682228916,2.53068979033,0.522225215517,-1,-1
50,0.401847436979,0.869540662651,2.49046148719,0.527209051724,-1,-1
51,0.378997465573,0.875352974398,2.53054821902,0.517106681034,-1,-1
52,0.374255542026,0.877941453313,2.49685020899,0.527747844828,-1,-1
53,0.373683313963,0.878929781627,2.50537108553,0.517376077586,-1,-1
54,0.365997481283,0.88092996988,2.47571625792,0.529498922414,-1,-1
55,0.353674468326,0.884342055723,2.56369470317,0.525188577586,-1,-1
56,0.350823765867,0.886036332831,2.49112347693,0.527882543103,-1,-1
57,0.354879110692,0.885142131024,2.58412871073,0.513739224138,-1,-1
58,0.337234572788,0.891260353916,2.50678487482,0.523168103448,-1,-1
59,0.33134623011,0.890672063253,2.56567252504,0.521417025862,-1,-1
60,0.327652864203,0.89446065512,2.62961421342,0.520070043103,-1,-1
61,0.32966849926,0.89264871988,2.64211235375,0.522629310345,-1,-1
62,0.3187134776,0.897613893072,2.57187864698,0.519665948276,-1,-1
63,0.325331253482,0.894813629518,2.50361916526,0.526804956897,-1,-1
64,0.30222691434,0.899731739458,2.58781413991,0.524649784483,-1,-1
65,0.308677439297,0.898319841867,2.61775329606,0.525996767241,-1,-1
66,0.303267035566,0.900720067771,2.64916002339,0.52572737069,-1,-1
67,0.300366804812,0.902461408133,2.55993235933,0.529768318966,-1,-1
68,0.297789466579,0.902037838855,2.72824023099,0.51171875,-1,-1
69,0.284889658621,0.907355986446,2.7412352192,0.523033405172,-1,-1
70,0.289205862142,0.906414721386,2.56940157866,0.539735991379,-1,-1
71,0.284155373989,0.907050075301,2.56920600349,0.527613146552,-1,-1
72,0.281050915886,0.909379706325,2.66707560934,0.53353987069,-1,-1
73,0.26740714497,0.910815135542,2.80932411654,0.510775862069,-1,-1
74,0.274622501985,0.911309299699,2.73809229917,0.525188577586,-1,-1
75,0.261479609119,0.912791792169,2.58465467239,0.53286637931,-1,-1
76,0.279449303017,0.910062123494,2.69468969929,0.536368534483,-1,-1
77,0.273675064029,0.911356362952,2.56462881072,0.52896012931,-1,-1
78,0.2708676189,0.910438629518,2.61249372466,0.530576508621,-1,-1
79,0.259307722101,0.916298004518,2.80012228366,0.526804956897,-1,-1
80,0.252807462408,0.917098079819,2.62398189923,0.529768318966,-1,-1
81,0.244964612872,0.920533697289,2.6173927229,0.536099137931,-1,-1
82,0.254426020164,0.916227409639,2.67177639542,0.52963362069,-1,-1
83,0.244444037821,0.919121799699,2.56593084335,0.530576508621,-1,-1
84,0.237302620929,0.922392695783,2.72671084568,0.523841594828,-1,-1
85,0.234080080414,0.923616340361,2.71677854965,0.523572198276,-1,-1
86,0.245997198622,0.920063064759,2.68969606531,0.519800646552,-1,-1
87,0.234486493338,0.922204442771,2.76052404683,0.533001077586,-1,-1
88,0.243684253913,0.919051204819,2.71608029974,0.533405172414,-1,-1
89,0.236361095188,0.923428087349,2.8754425131,0.524515086207,-1,-1
90,0.231185245429,0.925051769578,2.69732032973,0.535290948276,-1,-1
91,0.237052438713,0.922745670181,2.68184198182,0.533270474138,-1,-1
92,0.228557405488,0.924534073795,2.72101538757,0.536907327586,-1,-1
93,0.221080540376,0.927357868976,2.72005760053,0.53125,-1,-1
94,0.217811756599,0.92961690512,2.68198603186,0.53744612069,-1,-1
95,0.21519157755,0.92921686747,2.68927066696,0.538523706897,-1,-1
96,0.219321697816,0.92874623494,2.76734612111,0.529498922414,-1,-1
97,0.206285102562,0.931805346386,2.74917278208,0.526670258621,-1,-1
98,0.213730245245,0.92914627259,2.74888475599,0.531654094828,-1,-1
99,0.21614702984,0.928087349398,2.80363522521,0.531923491379,-1,-1
100,0.207844476878,0.932040662651,2.75836813861,0.527613146552,-1,-1
101,0.214155416375,0.930864081325,2.76726654275,0.529903017241,-1,-1
102,0.207423801433,0.932864269578,2.79614748626,0.534617456897,-1,-1
103,0.199524145439,0.935429216867,2.83863320227,0.53286637931,-1,-1
104,0.204272161137,0.933829066265,2.74502235034,0.537311422414,-1,-1
105,0.199961670753,0.93460560994,2.76587213936,0.529229525862,-1,-1
106,0.202389811356,0.933640813253,2.74584759104,0.539197198276,-1,-1
107,0.202867278448,0.934276167169,2.808929727,0.5390625,-1,-1
108,0.19831517929,0.935146837349,2.78689739211,0.537042025862,-1,-1
109,0.196671995099,0.936205760542,2.75021121831,0.537984913793,-1,-1
110,0.201349800385,0.933993787651,2.75269578449,0.537176724138,-1,-1
111,0.190655968926,0.936935240964,2.67058714916,0.534482758621,-1,-1
112,0.191914478272,0.935923381024,2.7086898294,0.539466594828,-1,-1
113,0.184570451065,0.939476656627,2.88149481395,0.539197198276,-1,-1
114,0.188160971413,0.939547251506,2.83729537191,0.530307112069,-1,-1
115,0.1866246703,0.938582454819,2.90900627909,0.532327586207,-1,-1
116,0.187981651916,0.937900037651,2.80383536939,0.532596982759,-1,-1
117,0.189792872732,0.937382341867,2.88364272693,0.539197198276,-1,-1
118,0.176997279816,0.94147684488,2.83454765123,0.54135237069,-1,-1
119,0.178451887388,0.941806287651,2.73826888101,0.535560344828,-1,-1
120,0.184118757103,0.939664909639,2.89289014093,0.533405172414,-1,-1
121,0.180970883715,0.941312123494,2.82193862159,0.538658405172,-1,-1
122,0.178141472839,0.94147684488,2.70963016872,0.5390625,-1,-1
123,0.178335356358,0.940700301205,2.79216201552,0.537042025862,-1,-1
124,0.17395416645,0.94288874247,2.78057978482,0.53744612069,-1,-1
125,0.178398901159,0.941053275602,2.84322739059,0.53125,-1,-1
126,0.178465213357,0.940276731928,2.87263872295,0.534213362069,-1,-1
127,0.174329231302,0.942747552711,2.80123505716,0.533270474138,-1,-1
128,0.172017663089,0.943382906627,2.8268972142,0.535290948276,-1,-1
129,0.178676882018,0.941547439759,2.84120015029,0.538119612069,-1,-1
130,0.165103061686,0.945736069277,2.89906743888,0.535964439655,-1,-1
131,0.162619411844,0.947124435241,2.89464852728,0.536907327586,-1,-1
132,0.162231535224,0.947383283133,2.75248579321,0.537984913793,-1,-1
133,0.168024050285,0.944041792169,2.82173768405,0.534348060345,-1,-1
134,0.166994889951,0.946536144578,2.75005202047,0.541082974138,-1,-1
135,0.164710970214,0.946442018072,2.80743598116,0.540140086207,-1,-1
136,0.170937133661,0.944912462349,2.79700891314,0.537715517241,-1,-1
137,0.164025516653,0.945994917169,2.82370499496,0.544450431034,-1,-1
138,0.164246529229,0.947712725904,2.85922207915,0.531654094828,-1,-1
139,0.155157273209,0.949336408133,2.7951286209,0.545662715517,-1,-1
140,0.164514951554,0.946606739458,2.8846512293,0.539197198276,-1,-1
141,0.156659682068,0.948159826807,2.88709113105,0.540948275862,-1,-1
142,0.15984418839,0.94874811747,2.9618317341,0.536503232759,-1,-1
143,0.152739194738,0.949030496988,2.83476562747,0.538523706897,-1,-1
144,0.159604023704,0.947665662651,2.78455474048,0.54458512931,-1,-1
145,0.16044142527,0.947759789157,2.88967163809,0.534482758621,-1,-1
146,0.149781719557,0.951595444277,2.90381488307,0.531519396552,-1,-1
147,0.152444660046,0.951077748494,2.82488194005,0.534482758621,-1,-1
148,0.151026537283,0.950536521084,2.93194008696,0.527478448276,-1,-1
149,0.150698552806,0.951901355422,2.90211507781,0.542429956897,-1,-1
150,0.152972027659,0.950371799699,2.8752818272,0.535695043103,-1,-1
151,0.144734679362,0.952277861446,2.86888251428,0.540140086207,-1,-1
152,0.151406845033,0.950324736446,2.84256004465,0.542699353448,-1,-1
153,0.153762840621,0.949736445783,2.88446538613,0.539466594828,-1,-1
154,0.14761511701,0.952230798193,2.81362345712,0.541082974138,-1,-1
155,0.146304432561,0.951548381024,2.8947129044,0.538389008621,-1,-1
156,0.146968190648,0.951877823795,2.88015387387,0.537850215517,-1,-1
157,0.145936160023,0.951430722892,2.89746754745,0.537176724138,-1,-1
158,0.141803908633,0.953289721386,2.94171385107,0.533943965517,-1,-1
159,0.143923159936,0.952019013554,2.92816088117,0.54135237069,-1,-1
160,0.143636942157,0.952442582831,2.97690302545,0.538119612069,-1,-1
161,0.140619008196,0.954419239458,2.81952281656,0.541487068966,-1,-1
162,0.147951543073,0.952442582831,2.8384259487,0.542834051724,-1,-1
163,0.139095839371,0.955478162651,2.82978657607,0.540544181034,-1,-1
164,0.14471234664,0.951854292169,2.86747196625,0.54135237069,-1,-1
165,0.140519618483,0.95406626506,2.90537747844,0.539735991379,-1,-1
166,0.136918436141,0.954748682229,2.7931687873,0.536503232759,-1,-1
167,0.138182129599,0.955266378012,2.93668689399,0.540005387931,-1,-1
168,0.137618257058,0.954748682229,2.97454080911,0.537176724138,-1,-1
169,0.139307955011,0.955219314759,2.9063543369,0.540813577586,-1,-1
170,0.135370314851,0.955642884036,2.92481751278,0.537580818966,-1,-1
171,0.138624508551,0.955854668675,2.94867917587,0.542564655172,-1,-1
172,0.132969429099,0.956678275602,2.86025062923,0.548087284483,-1,-1
173,0.139464783078,0.955737010542,2.97058547776,0.539735991379,-1,-1
174,0.135749898772,0.954936935241,2.90819538051,0.540544181034,-1,-1
175,0.133915527196,0.956113516566,2.9349096068,0.537984913793,-1,-1
176,0.1346130362,0.955972326807,2.87551733543,0.537311422414,-1,-1
177,0.13141334545,0.956137048193,2.89747773573,0.539735991379,-1,-1
178,0.131233106098,0.957454819277,2.92169763713,0.536233836207,-1,-1
179,0.133650829858,0.956325301205,2.92682257603,0.544854525862,-1,-1
180,0.132702496206,0.956325301205,2.99365670106,0.535964439655,-1,-1
181,0.136457634192,0.955784073795,3.08221502345,0.535021551724,-1,-1
182,0.127307404562,0.957784262048,2.97591433443,0.536233836207,-1,-1
183,0.127292402049,0.957760730422,2.97202428045,0.541756465517,-1,-1
184,0.126165503737,0.959149096386,2.96085122536,0.54296875,-1,-1
185,0.120201529099,0.959713855422,2.9275015757,0.541621767241,-1,-1
186,0.127892777217,0.957619540663,2.96739465204,0.539601293103,-1,-1
187,0.131464088106,0.956890060241,2.99162742187,0.542160560345,-1,-1
188,0.123441097789,0.959196159639,2.94931587474,0.548626077586,-1,-1
189,0.120120410454,0.960372740964,2.98785459173,0.543776939655,-1,-1
190,0.122534731179,0.959878576807,3.0761957333,0.528421336207,-1,-1
191,0.128927307641,0.957878388554,2.95268839803,0.536503232759,-1,-1
192,0.126226345447,0.958749058735,2.92656529772,0.547144396552,-1,-1
193,0.125201653981,0.959196159639,2.93435396408,0.549299568966,-1,-1
194,0.123489157948,0.958749058735,2.92279434615,0.541217672414,-1,-1
195,0.121016787298,0.959713855422,2.96421710376,0.545662715517,-1,-1
196,0.126541768352,0.958396084337,2.89350029107,0.542025862069,-1,-1
197,0.122173911348,0.960043298193,3.05149393657,0.539601293103,-1,-1
198,0.120256627865,0.960678652108,2.90582793334,0.547144396552,-1,-1
199,0.116902084847,0.961219879518,2.92824608293,0.545932112069,-1,-1
test set performance,-1,-1,-1,-1,3.04459187618,0.541766826923
